time_s,vibration_mm_s
0.665500,2.769192
0.666000,3.193092
0.666500,2.726403
0.667000,2.527226
0.667500,2.877888
0.668000,3.080303
0.668500,3.129989
0.669000,2.458091
0.669500,1.241200
0.670000,1.179394
0.670500,0.801895
0.671000,0.183586
0.671500,-0.309015
0.672000,-1.452218
0.672500,-1.741500
0.673000,-2.234672
0.673500,-2.680214
0.674000,-3.794317
0.674500,-4.118684
0.675000,-5.360189
0.675500,-4.967223
0.676000,-5.180241
0.676500,-5.504882
0.677000,-5.141109
0.677500,-5.167049
0.678000,-5.783899
0.678500,-4.663063
0.679000,-4.712921
0.679500,-3.778514
0.680000,-3.877446
0.680500,-2.829037
0.681000,-2.292079
0.681500,-1.396561
0.682000,-0.739469
0.682500,-0.138887
0.683000,0.144747
0.683500,0.880466
0.684000,1.876148
0.684500,2.714312
0.685000,3.081502
0.685500,4.019060
0.686000,4.126875
0.686500,4.221485
0.687000,4.700642
0.687500,5.015911
0.688000,5.087954
0.688500,5.568243
0.689000,4.515429
0.689500,4.469953
0.690000,4.305628
0.690500,3.733011
0.691000,3.085525
0.691500,2.185156
0.692000,1.975813
0.692500,1.180792
0.693000,0.343700
0.693500,0.065147
0.694000,-0.608528
0.694500,-0.590819
0.695000,-1.092332
0.695500,-2.069419
0.696000,-2.227099
0.696500,-3.093572
0.697000,-2.841149
0.697500,-2.666882
0.698000,-2.567534
0.698500,-3.067047
0.699000,-2.324414
0.699500,-3.016563
0.700000,-2.641290
0.700500,-1.608335
0.701000,-0.867650
0.701500,-0.830996
0.702000,-0.537029
0.702500,-0.792038
0.703000,-0.228015
0.703500,1.018932
0.704000,1.318423
0.704500,1.489765
0.705000,2.283312
0.705500,2.623507
0.706000,3.166117
0.706500,3.057267
0.707000,3.528746
0.707500,3.102466
0.708000,2.969920
0.708500,3.203683
0.709000,2.222637
0.709500,3.202062
0.710000,1.925306
0.710500,1.438246
0.711000,0.944456
0.711500,0.830283
0.712000,-0.166478
0.712500,-1.638303
0.713000,-1.218785
0.713500,-2.448643
0.714000,-2.882270
0.714500,-3.914856
0.715000,-3.773841
0.715500,-4.608287
0.716000,-4.688274
0.716500,-5.077608
0.717000,-4.464114
0.717500,-4.503806
0.718000,-5.138515
0.718500,-4.986829
0.719000,-4.893681
0.719500,-4.033352
0.720000,-4.103373
0.720500,-3.622484
0.721000,-2.548741
0.721500,-2.437473
0.722000,-1.575138
0.722500,-1.397751
0.723000,0.135130
0.723500,1.300743
0.724000,1.590986
0.724500,2.536545
0.725000,2.370005
0.725500,3.331639
0.726000,3.431221
0.726500,4.113326
0.727000,4.805929
0.727500,4.818441
0.728000,4.435918
0.728500,4.516162
0.729000,4.438118
0.729500,4.940452
0.730000,5.244566
0.730500,4.666798
0.731000,3.117113
0.731500,3.802655
0.732000,3.103593
0.732500,1.664924
0.733000,1.503104
0.733500,1.384263
0.734000,0.588014
0.734500,-0.650828
0.735000,-0.535478
0.735500,-2.009500
0.736000,-1.795231
0.736500,-1.708245
0.737000,-2.414237
0.737500,-2.827693
0.738000,-2.487918
0.738500,-2.515578
0.739000,-2.367152
0.739500,-2.402134
0.740000,-2.130098
0.740500,-1.976868
0.741000,-1.797991
0.741500,-1.459914
0.742000,-1.128865
0.742500,-0.991643
0.743000,-0.403558
0.743500,0.335826
0.744000,1.014233
0.744500,1.906712
0.745000,1.824593
0.745500,2.578784
0.746000,2.933869
0.746500,2.733958
0.747000,3.204114
0.747500,3.007666
0.748000,3.564352
0.748500,3.242684
0.749000,2.432146
0.749500,2.646738
0.750000,2.825921
0.750500,1.768894
0.751000,1.505454
0.751500,0.999985
0.752000,-0.137922
0.752500,-0.211332
0.753000,-1.509687
0.753500,-1.874654
0.754000,-1.900176
0.754500,-2.745184
0.755000,-3.528085
0.755500,-3.761391
0.756000,-4.367219
0.756500,-4.691912
0.757000,-4.729071
0.757500,-5.381558
0.758000,-5.181253
0.758500,-5.270662
0.759000,-5.579491
0.759500,-5.108914
0.760000,-3.903369
0.760500,-3.892749
0.761000,-3.983970
0.761500,-3.481654
0.762000,-2.344092
0.762500,-1.074563
0.763000,-0.970726
0.763500,0.284351
0.764000,0.683495
0.764500,1.444334
0.765000,1.501483
0.765500,2.942771
0.766000,3.085714
0.766500,4.023903
0.767000,3.875867
0.767500,4.573333
0.768000,4.890098
0.768500,4.869166
0.769000,5.119450
0.769500,4.838282
0.770000,4.559487
0.770500,5.110029
0.771000,4.589967
0.771500,3.553429
0.772000,3.548387
0.772500,2.564089
0.773000,1.842138
0.773500,2.023627
0.774000,0.457258
0.774500,0.771643
0.775000,-0.231438
0.775500,-0.777016
0.776000,-1.076178
0.776500,-1.477483
0.777000,-2.365676
0.777500,-2.146325
0.778000,-2.597653
0.778500,-3.230789
0.779000,-2.915994
0.779500,-2.349739
0.780000,-2.136305
0.780500,-2.279434
0.781000,-2.678256
0.781500,-1.752983
0.782000,-1.231789
0.782500,-0.833698
0.783000,-0.336832
0.783500,0.012514
0.784000,0.363814
0.784500,0.672714
0.785000,0.696561
0.785500,1.920144
0.786000,2.259423
0.786500,2.723628
0.787000,2.325623
0.787500,3.207603
0.788000,3.805410
0.788500,3.130308
0.789000,3.007718
0.789500,2.973936
0.790000,3.325998
0.790500,1.922295
0.791000,1.941285
0.791500,1.112228
0.792000,0.665376
0.792500,0.258896
0.793000,0.135111
0.793500,-0.336848
0.794000,-1.444450
0.794500,-2.355654
0.795000,-1.947574
0.795500,-3.525170
0.796000,-4.076706
0.796500,-4.932731
0.797000,-4.180029
0.797500,-4.600166
0.798000,-4.269131
0.798500,-5.678728
0.799000,-4.656828
0.799500,-5.014551
0.800000,-4.527687
0.800500,-5.060087
0.801000,-3.552123
0.801500,-3.290607
0.802000,-3.006991
0.802500,-2.134474
0.803000,-1.947724
0.803500,-1.169112
0.804000,-0.397060
0.804500,-0.149365
0.805000,1.521630
0.805500,2.329786
0.806000,2.317239
0.806500,3.278311
0.807000,3.588784
0.807500,4.242851
0.808000,4.266722
0.808500,4.441058
0.809000,5.283292
0.809500,4.956197
0.810000,5.648531
0.810500,4.820396
0.811000,4.249257
0.811500,4.684594
0.812000,4.079051
0.812500,3.647599
0.813000,3.288619
0.813500,2.079111
0.814000,1.669750
0.814500,1.046584
0.815000,0.047508
0.815500,-0.185332
0.816000,-0.188630
0.816500,-1.094301
0.817000,-2.115167
0.817500,-2.590345
0.818000,-1.791080
0.818500,-2.652547
0.819000,-3.009060
0.819500,-2.951548
0.820000,-3.357098
0.820500,-2.239355
0.821000,-2.689416
0.821500,-1.810772
0.822000,-1.939939
0.822500,-1.067242
0.823000,-1.039460
0.823500,-0.357026
0.824000,0.091680
0.824500,0.561884
0.825000,0.963177
0.825500,1.237489
0.826000,2.433359
0.826500,1.843167
0.827000,2.501827
0.827500,2.777184
0.828000,3.107937
0.828500,2.928750
0.829000,3.213567
0.829500,2.978677
0.830000,2.328398
0.830500,2.641858
0.831000,1.926273
0.831500,1.300437
0.832000,1.482919
0.832500,1.075127
0.833000,0.511690
0.833500,-0.084472
0.834000,-1.589000
0.834500,-2.023205
0.835000,-1.480105
0.835500,-3.136256
0.836000,-3.115356
0.836500,-4.075916
0.837000,-4.248370
0.837500,-4.862017
0.838000,-4.721921
0.838500,-5.055150
0.839000,-5.345572
0.839500,-5.539813
0.840000,-4.959202
0.840500,-5.256627
0.841000,-4.364201
0.841500,-3.184623
0.842000,-3.137969
0.842500,-2.792349
0.843000,-2.445306
0.843500,-2.416945
0.844000,-1.489925
0.844500,0.152383
0.845000,0.161348
0.845500,0.915684
0.846000,1.798176
0.846500,2.138646
0.847000,2.680064
0.847500,3.623374
0.848000,3.782398
0.848500,4.201328
0.849000,4.459469
0.849500,5.089134
0.850000,4.897256
0.850500,4.886840
0.851000,5.029959
0.851500,4.548308
0.852000,4.189536
0.852500,4.060978
0.853000,3.670424
0.853500,2.868014
0.854000,2.386421
0.854500,1.493072
0.855000,0.858277
0.855500,0.820633
0.856000,0.112806
0.856500,-0.450056
0.857000,-1.036418
0.857500,-1.590509
0.858000,-1.770826
0.858500,-2.022060
0.859000,-2.284946
0.859500,-2.808354
0.860000,-2.368632
0.860500,-2.766263
0.861000,-2.529794
0.861500,-2.473867
0.862000,-2.230108
0.862500,-2.248398
0.863000,-1.359726
0.863500,-0.174785
0.864000,-0.830755
0.864500,-0.180464
0.865000,0.142091
0.865500,0.626200
0.866000,1.817438
0.866500,1.488753
0.867000,1.960517
0.867500,1.916022
0.868000,2.484437
0.868500,2.353745
0.869000,3.292274
0.869500,4.083167
0.870000,2.917215
0.870500,2.314336
0.871000,2.976705
0.871500,2.087349
0.872000,2.399019
0.872500,1.378750
0.873000,0.730402
0.873500,0.315882
0.874000,0.035542
0.874500,-0.937647
0.875000,-1.666199
0.875500,-2.187255
0.876000,-3.164311
0.876500,-3.143439
0.877000,-4.419051
0.877500,-4.395899
0.878000,-4.345685
0.878500,-4.791122
0.879000,-4.883344
0.879500,-5.206966
0.880000,-4.767153
0.880500,-4.742359
0.881000,-4.697663
0.881500,-4.218960
0.882000,-3.878572
0.882500,-3.808442
0.883000,-3.564080
0.883500,-2.322941
0.884000,-1.605579
0.884500,-0.706137
0.885000,-0.686020
0.885500,0.059095
0.886000,1.261594
0.886500,1.774362
0.887000,1.797590
0.887500,3.193212
0.888000,2.951429
0.888500,3.729427
0.889000,4.907388
0.889500,5.353494
0.890000,4.471324
0.890500,4.862416
0.891000,4.972078
0.891500,5.460605
0.892000,4.449513
0.892500,4.151200
0.893000,4.475925
0.893500,3.348331
0.894000,3.219532
0.894500,1.891622
0.895000,1.759082
0.895500,0.631599
0.896000,0.234319
0.896500,0.301181
0.897000,-0.579593
0.897500,-1.203329
0.898000,-1.830874
0.898500,-2.059999
0.899000,-2.218931
0.899500,-2.242135
0.900000,-3.681818
0.900500,-3.142940
0.901000,-2.796053
0.901500,-2.798773
0.902000,-2.451571
0.902500,-2.249584
0.903000,-2.129995
0.903500,-1.826841
0.904000,-1.297617
0.904500,-0.341258
0.905000,-0.506752
0.905500,0.230777
0.906000,0.816643
0.906500,1.780652
0.907000,1.580178
0.907500,2.427444
0.908000,2.873651
0.908500,2.704336
0.909000,2.861904
0.909500,2.947382
0.910000,3.012914
0.910500,3.351625
0.911000,2.993497
0.911500,2.766600
0.912000,1.977646
0.912500,1.641863
0.913000,2.269649
0.913500,0.936091
0.914000,0.157537
0.914500,0.324331
0.915000,-0.704940
0.915500,-1.235442
0.916000,-2.112652
0.916500,-2.779861
0.917000,-3.294637
0.917500,-4.235403
0.918000,-4.234887
0.918500,-4.478333
0.919000,-4.227578
0.919500,-5.046073
0.920000,-5.995945
0.920500,-5.213015
0.921000,-4.119512
0.921500,-4.571501
0.922000,-4.856516
0.922500,-3.971042
0.923000,-3.957889
0.923500,-3.617032
0.924000,-2.646357
0.924500,-1.822745
0.925000,-1.803584
0.925500,-0.822192
0.926000,0.318467
0.926500,0.897783
0.927000,1.880270
0.927500,1.979315
0.928000,3.263863
0.928500,3.143625
0.929000,4.600418
0.929500,3.806708
0.930000,4.313566
0.930500,5.032635
0.931000,5.558642
0.931500,5.074515
0.932000,5.049627
0.932500,4.651503
0.933000,3.989470
0.933500,3.799367
0.934000,3.097875
0.934500,2.566165
0.935000,2.599434
0.935500,1.478112
0.936000,1.377249
0.936500,0.200488
0.937000,0.161802
0.937500,-0.685557
0.938000,-0.555836
0.938500,-1.417144
0.939000,-1.517880
0.939500,-2.563151
0.940000,-2.548127
0.940500,-3.095651
0.941000,-2.993644
0.941500,-2.948312
0.942000,-3.030622
0.942500,-3.037733
0.943000,-2.864075
0.943500,-2.874142
0.944000,-2.049024
0.944500,-1.032833
0.945000,-1.346343
0.945500,-0.774545
0.946000,0.834045
0.946500,0.485032
0.947000,1.304307
0.947500,1.870755
0.948000,2.288738
0.948500,1.879956
0.949000,2.622255
0.949500,2.352620
0.950000,3.909506
0.950500,2.542738
0.951000,2.692294
0.951500,2.562696
0.952000,2.182309
0.952500,2.873978
0.953000,2.864032
0.953500,1.394442
0.954000,0.582589
0.954500,-0.303966
0.955000,-0.209052
0.955500,-0.859902
0.956000,-1.611167
0.956500,-1.933379
0.957000,-2.478924
0.957500,-3.074727
0.958000,-3.819382
0.958500,-4.552795
0.959000,-4.318764
0.959500,-4.848239
0.960000,-4.750748
0.960500,-4.896496
0.961000,-5.680539
0.961500,-5.591904
0.962000,-5.159362
0.962500,-4.970821
0.963000,-3.949675
0.963500,-3.618227
0.964000,-2.807500
0.964500,-2.439643
0.965000,-1.839551
0.965500,-0.788791
0.966000,-0.317214
0.966500,0.277120
0.967000,1.498634
0.967500,1.724924
0.968000,2.244379
0.968500,2.672199
0.969000,3.761598
0.969500,4.422988
0.970000,4.361754
0.970500,5.134179
0.971000,4.186056
0.971500,4.954461
0.972000,4.956575
0.972500,4.612929
0.973000,5.502412
0.973500,4.355554
0.974000,3.864742
0.974500,3.573242
0.975000,2.359355
0.975500,2.242845
0.976000,2.267455
0.976500,1.098220
0.977000,0.418533
0.977500,0.567223
0.978000,0.002495
0.978500,-0.823305
0.979000,-1.650881
0.979500,-2.001293
0.980000,-2.553866
0.980500,-2.896914
0.981000,-3.106392
0.981500,-3.061574
0.982000,-3.222892
0.982500,-3.335621
0.983000,-2.554465
0.983500,-2.312811
0.984000,-1.491417
0.984500,-1.949690
0.985000,-1.189286
0.985500,-0.720773
0.986000,-0.429606
0.986500,0.422203
0.987000,0.934347
0.987500,1.263720
0.988000,1.516801
0.988500,1.896293
0.989000,1.903861
0.989500,2.396964
0.990000,2.684019
0.990500,2.649987
0.991000,3.252724
0.991500,3.483563
0.992000,2.622665
0.992500,2.826583
0.993000,2.067116
0.993500,1.944592
0.994000,1.360371
0.994500,1.301414
0.995000,0.291335
0.995500,0.283213
0.996000,-0.780863
0.996500,-1.555967
0.997000,-2.395906
0.997500,-2.477277
0.998000,-2.826654
0.998500,-3.569924
0.999000,-3.346220
0.999500,-4.020634
